QuestionerId,QuotesId_x,qFormId,OfferId_x,ShortOfferId,LenderId,APRPercentage,AmortizationType,FixedRatePeriodMonths,HasPrepaymentPenalty,IsFHALoan,IsJumboLoan,IsVALoan,LoanAmount,LoanProductName,LoanProgramId,LoanTermMonths,LockTermDays,MIPayment,PIPayment,Points,LoanProgramPercentileRank,RatePercentage,RelevanceSortScore,TelePhoneNumber,TotalCredits,TotalFees,OriginationFee,PointsFee,OtherLenderFees,TotalMonthlyPayment,RateAdjustmentPeriodMonths,InitialCapPercentage,PeriodicCapPercentage,LifetimeCapPercentage,NoteDueMonths,PrePaymentPenalty,IsInterestOnlyLoan,InterestOnlyPeriodMonths,IsInsuranceLenderPaid,AnnualMortgageInsurancePremiumPercentage,FHAUpfrontInsurancePremiumPercentage,VALoanFundingFeePercentage,ExistingFreddieLoanRequired,ExistingFannieLoanRequired,FHAAnnualInsurancePremiumPercentage,IsBestOffer,Status_x,GeneratedOfferId,MonthlySaving,DataLead,OfferUrl,LenderRank,OffersSeenBy,CreatedOn,QuotesId_y,OfferId_y,Status_y,TopicCreatedOn,LeadType
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,1ae66e0a-205f-4079-a4ec-fe923ce82561,Cm7mGl8geUCk7P6SPOglYQ==,9,5.194,Fixed,180,FALSE,TRUE,FALSE,FALSE,96000,FHA 15 Yr Fixed,3,180,45,36,735,0.875,75,4.25,768.56,18779693041,0,3315,0,840,2475,771,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,2e30c70f-a82d-4e97-bb88-82aa48bc2116,D8cwLi2ol067iIKqSLwhFg==,9,6.044,Fixed,360,FALSE,TRUE,FALSE,FALSE,96000,FHA 30 Yr Fixed,1,360,45,64,540,0,50,5.25,949.465,18779693041,0,2475,0,0,2475,604,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,7bd11ab2-3c57-4d2d-9627-f3eab0c20435,shrRe1c8LU2WJ_PqsMIENQ==,9,5.743,Fixed,360,FALSE,TRUE,FALSE,FALSE,96000,FHA 30 Yr Fixed,1,360,45,64,517,0.875,17,4.875,975,18779693041,0,3315,0,840,2475,581,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,bf84363a-798f-4ca8-8861-405602ebc4f8,OjaEv495qEyIYUBWAuvE-A==,9,5.01,Fixed,180,FALSE,FALSE,FALSE,FALSE,96000,15 Yr Fixed,3,180,45,0,747,0.875,25,4.75,755,18779693041,0,1635,0,840,795,747,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,8232f59d-3791-4bc2-ae55-f65ddc73f744,00265fe0-3bf0-42dc-bd4c-cfe0dd30ac8f,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,R34vw75ejUKpa5zy1JhLCA==,9,6.047,Fixed,360,FALSE,FALSE,FALSE,FALSE,96000,30 Yr Fixed,1,360,45,0,568,1,83,5.875,939.36,18779693041,0,1755,0,960,795,568,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,TRUE,0,0,0,,,1,,2018-05-30T20:18:44Z[GMT],8232f59d-3791-4bc2-ae55-f65ddc73f744,c32f7e47-5ebe-428d-a96b-9cf2d4984b08,Accepted,2018-05-30 21:07:25 GMT,Phone
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,d8bd52b6-a008-43f7-94a8-042ef3d0e8e3,tlK92Aig90OUqAQu89Do4w==,83,4.569,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1110,0,39,3.75,751.345,18559762169,78,4037,1490,0,2625,1166,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,d8bd52b6-a008-43f7-94a8-042ef3d0e8e3,tlK92Aig90OUqAQu89Do4w==,83,4.569,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1110,0,39,3.75,751.345,18559762169,78,4037,1490,0,2625,1166,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,d8bd52b6-a008-43f7-94a8-042ef3d0e8e3,tlK92Aig90OUqAQu89Do4w==,83,4.569,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1110,0,39,3.75,751.345,18559762169,78,4037,1490,0,2625,1166,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,335ec160-2acb-4cad-98d2-025e6cf00039,YMFeM8sqrUyY0gJebPAAOQ==,83,4.036,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1091,0.932,6,3.75,770,18559762169,0,2888,1490,1398,0,1091,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,335ec160-2acb-4cad-98d2-025e6cf00039,YMFeM8sqrUyY0gJebPAAOQ==,83,4.036,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1091,0.932,6,3.75,770,18559762169,0,2888,1490,1398,0,1091,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,335ec160-2acb-4cad-98d2-025e6cf00039,YMFeM8sqrUyY0gJebPAAOQ==,83,4.036,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1091,0.932,6,3.75,770,18559762169,0,2888,1490,1398,0,1091,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,8e5a8a18-2f9d-4180-9bd6-138a2e76383b,GIpajp0vgEGb1hOKLnY4Ow==,83,4.855,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,30,100,729,0.874,29,4,962.645,18559762169,0,5426,1490,1311,2625,829,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,8e5a8a18-2f9d-4180-9bd6-138a2e76383b,GIpajp0vgEGb1hOKLnY4Ow==,83,4.855,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,30,100,729,0.874,29,4,962.645,18559762169,0,5426,1490,1311,2625,829,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,8e5a8a18-2f9d-4180-9bd6-138a2e76383b,GIpajp0vgEGb1hOKLnY4Ow==,83,4.855,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,30,100,729,0.874,29,4,962.645,18559762169,0,5426,1490,1311,2625,829,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,cdf92f00-c24c-4200-b078-d6b42ff44033,AC_5zUzCAEKweNa0L_RAMw==,165,5.121,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,60,100,763,0.57,54,4.375,938.335,18559762068,0,3480,0,855,2625,863,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,cdf92f00-c24c-4200-b078-d6b42ff44033,AC_5zUzCAEKweNa0L_RAMw==,165,5.121,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,60,100,763,0.57,54,4.375,938.335,18559762068,0,3480,0,855,2625,863,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,cdf92f00-c24c-4200-b078-d6b42ff44033,AC_5zUzCAEKweNa0L_RAMw==,165,5.121,Fixed,360,FALSE,TRUE,FALSE,FALSE,150000,FHA 30 Yr Fixed,1,360,60,100,763,0.57,54,4.375,938.335,18559762068,0,3480,0,855,2625,863,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,fcefd36b-da93-491b-a86d-6b9f46a6b3a2,a9Pv_JPaG0mobWufRqazog==,165,4.903,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,60,0,761,0.802,83,4.5,842.09,18559762068,0,1203,0,1203,0,761,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,fcefd36b-da93-491b-a86d-6b9f46a6b3a2,a9Pv_JPaG0mobWufRqazog==,165,4.903,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,60,0,761,0.802,83,4.5,842.09,18559762068,0,1203,0,1203,0,761,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,fcefd36b-da93-491b-a86d-6b9f46a6b3a2,a9Pv_JPaG0mobWufRqazog==,165,4.903,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,60,0,761,0.802,83,4.5,842.09,18559762068,0,1203,0,1203,0,761,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,056ce14d-7389-4a1b-9ba6-f36765f9d843,TeFsBYlzG0qbpvNnZfnYQw==,83,4.734,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,30,0,717,0,50,4,858.005,18559762169,39,1451,1490,0,0,717,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,056ce14d-7389-4a1b-9ba6-f36765f9d843,TeFsBYlzG0qbpvNnZfnYQw==,83,4.734,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,30,0,717,0,50,4,858.005,18559762169,39,1451,1490,0,0,717,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,056ce14d-7389-4a1b-9ba6-f36765f9d843,TeFsBYlzG0qbpvNnZfnYQw==,83,4.734,Variable,60,FALSE,FALSE,FALSE,FALSE,150000,5/1 ARM,6,360,30,0,717,0,50,4,858.005,18559762169,39,1451,1490,0,0,717,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,1eac6ccf-0b47-4855-a789-29e75c4b371f,z2ysHkcLVUiniSnnXEs3Hw==,83,4.139,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1110,0,17,4,756.395,18559762169,91,1399,1490,0,0,1110,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,1eac6ccf-0b47-4855-a789-29e75c4b371f,z2ysHkcLVUiniSnnXEs3Hw==,83,4.139,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1110,0,17,4,756.395,18559762169,91,1399,1490,0,0,1110,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,1eac6ccf-0b47-4855-a789-29e75c4b371f,z2ysHkcLVUiniSnnXEs3Hw==,83,4.139,Fixed,180,FALSE,FALSE,FALSE,FALSE,150000,15 Yr Fixed,3,180,30,0,1110,0,17,4,756.395,18559762169,91,1399,1490,0,0,1110,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,78335ae2-6347-4fee-9475-f2f88d4f6352,4lozeEdj7k-UdfL4jU9jUg==,83,4.603,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1101,0.994,50,3.625,755.155,18559762169,0,5606,1490,1491,2625,1157,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,78335ae2-6347-4fee-9475-f2f88d4f6352,4lozeEdj7k-UdfL4jU9jUg==,83,4.603,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1101,0.994,50,3.625,755.155,18559762169,0,5606,1490,1491,2625,1157,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,78335ae2-6347-4fee-9475-f2f88d4f6352,4lozeEdj7k-UdfL4jU9jUg==,83,4.603,Fixed,180,FALSE,TRUE,FALSE,FALSE,150000,FHA 15 Yr Fixed,3,180,30,56,1101,0.994,50,3.625,755.155,18559762169,0,5606,1490,1491,2625,1157,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,1.75,0,FALSE,FALSE,0,FALSE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,GqyJxwc72U2k-Ob0hjepCQ==,83,4.502,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,30,0,749,0.485,4,4.375,960,18559762169,0,2217,1490,727,0,749,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,TRUE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,GqyJxwc72U2k-Ob0hjepCQ==,83,4.502,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,30,0,749,0.485,4,4.375,960,18559762169,0,2217,1490,727,0,749,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,TRUE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,GqyJxwc72U2k-Ob0hjepCQ==,83,4.502,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,30,0,749,0.485,4,4.375,960,18559762169,0,2217,1490,727,0,749,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,TRUE,0,0,0,,,1,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,de0a3bdd-0d6b-4c2f-8093-06e73c5f6731,3TsK3msNL0yAkwbnPF9nMQ==,165,4.99,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,60,0,805,0,38,4.99,932.92,18559762068,0,0,0,0,0,805,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,c789ac1a-3b07-4dd9-a4f8-e6f48637a909,Accepted,2018-05-22 19:45:13 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,de0a3bdd-0d6b-4c2f-8093-06e73c5f6731,3TsK3msNL0yAkwbnPF9nMQ==,165,4.99,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,60,0,805,0,38,4.99,932.92,18559762068,0,0,0,0,0,805,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,189533d9-ba29-413b-a888-075d155b1216,Accepted,2018-05-22 19:45:31 GMT,
06457150-f5c3-49ab-a881-f5118a73927c,feae30cb-9b5f-4174-a791-9c9a51726c4f,06457150-f5c3-49ab-a881-f5118a73927c,de0a3bdd-0d6b-4c2f-8093-06e73c5f6731,3TsK3msNL0yAkwbnPF9nMQ==,165,4.99,Fixed,360,FALSE,FALSE,FALSE,FALSE,150000,30 Yr Fixed,1,360,60,0,805,0,38,4.99,932.92,18559762068,0,0,0,0,0,805,0,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,,,2,,2018-05-22T19:41:49Z[GMT],feae30cb-9b5f-4174-a791-9c9a51726c4f,bbf2920d-5eee-4e7e-985e-e242a0a6f6df,Accepted,2018-05-22 19:45:49 GMT,
